ಅರ್ಜಿಯನ್ನು	N__NN	NP
ಸಲ್ಲಿಸಿದೆ	V__VM__VF	VGF
.	RD__PUNC	BLK
ಚೆಯ್ಯೂರಿನಲ್ಲಿ	N__NNP	NP
ತನ್ನ	PR__PRF	NP
ಲಾಭಕ್ಕೆ	N__NN	NP
ಆಗಿ	RP__RPD	NP
ಬಂದರನ್ನು	N__NN	NP
ಸ್ಥಾಪಿಸಲು	V__VM__VINF	VGINF
ತಮಿಳುನಾಡು	N__NNP	NP
ಕಡಲ	N__NNP	NP
ಮಂಡಳಿಯು	N__NNP	NP
ಅನುಮತಿ	N__NN	NP
ನೀಡಿದೆ	V__VM__VF	VGF
.	RD__PUNC	BLK
ವಾಣಿಜ್ಯ	JJ	NP
ವಿದ್ಯುತ್	JJ	NP
ಸ್ಥಾವರಗಳು	N__NN	NP
:	RD__PUNC	NP
ತಮಿಳುನಾಡಿನ	N__NNP	NP
ಸಮುದ್ರ	N__NN	NP
ಅವಲಂಬಿತ	JJ	NP
ಪ್ರದೇಶದ	N__NN	NP
ಭಾಗಗಳು	N__NN	NP
ಹೆಚ್ಚು	JJ	NP
ಅನುಕೂಲಕರ	N__NN	NP
ಆಗಿ	V__VM__VNF	VGNF
ಇರುವುದರಿಂದ	V__VAUX	VGNF
ಅನೇಕ	QT__QTF	NP
ಖಾಸಗಿ	JJ	NP
ಕಂಪನಿಗಳು	N__NN	NP
ವಿದೇಶದಿಂದ	N__NN	NP
ಆಮದು	N__NN	NP
ಮಾಡಿ	V__VM__VNF	VGNF
ಕೊಳ್ಳುವ	V__VAUX	VGNF
ಕಲ್ಲಿದ್ದಲನ್ನು	N__NN	NP
ಬಳಸಿ	V__VM__VNF	VGNF
ಕೊಂಡು	V__VAUX	VGNF
ಉಷ್ಣ	JJ	NP
ವಿದ್ಯುತ್	JJ	NP
ಸ್ಥಾವರಗಳನ್ನು	N__NN	NP
ಸ್ಥಾಪಿಸಲು	V__VM__VINF	VGINF
ಮುಂದು	RB	RBP
ಆಗಿದೆ	V__VM__VF	VGF
.	RD__PUNC	BLK
ಅವುಗಳನ್ನು	DM__DMD	NP
ವಾಣಿಜ್ಯ	N__NNP	NP
ವಿದ್ಯುತ್	N__NNP	NP
ಕೇಂದ್ರ	N__NNP	NP
ಎಂದು	CC__CCS	CCP
ಹೆಸರಿಸಲು	V__VM__VF	VGF
ಆಗಿದೆ	V__VAUX	VGF
.	RD__PUNC	BLK
ವಿದ್ಯುಚ್ಛಕ್ತಿ	N__NN	NP
ಕಾಯಿದೆ	N__NN	NP
2003ರ	N__NN	NP
ಭಾಗ	N__NN	NP
7ರ	N__NN	NP
ಪ್ರಕಾರ	RP__RPD	NP
,	RD__PUNC	NP
ಯಾವುದೇ	PR__PRI	NP
ಪರವಾನಗಿ	N__NN	NP
ಇಲ್ಲದೆ	V__VM__VNF	VGNF
ವಿದ್ಯುತ್	JJ	NP
ಸ್ಥಾವರವನ್ನು	N__NN	NP
ಸ್ಥಾಪಿಸಬಹುದು	V__VM__VF	VGF
,	RD__PUNC	BLK
ಸಕ್ರಿಯಗೊಳಿಸಬಹುದು	V__VM__VF	VGF
ಮತ್ತು	CC__CCD	CCP
ನಿರ್ವಹಿಸಬಹುದು	V__VM__VF	VGF
ಆದ್ದರಿಂದ	CC__CCS	CCP
,	RD__PUNC	CCP
ಈ	DM__DMD	NP
ವಾಣಿಜ್ಯ	JJ	NP
ವಿದ್ಯುತ್	JJ	NP
ಸ್ಥಾವರಗಳು	N__NN	NP
ತಮಿಳುನಾಡು	N__NNP	NP
ವಿದ್ಯುತ್	N__NNP	NP
ಮಂಡಳಿಯ	N__NNP	NP
ವಿದ್ಯುತ್	JJ	NP
ರಚನೆಯೊಂದಿಗೆ	N__NN	NP
ಸಂಪರ್ಕ	N__NN	NP
ಕಲ್ಪಿಸಲು	V__VM__VINF	VGINF
ತಮಿಳುನಾಡು	N__NNP	NP
ವಿದ್ಯುತ್	N__NNP	NP
ಮಂಡಳಿಯನ್ನು	N__NNP	NP
ಸಂಪರ್ಕಿಸಬಹುದು	V__VM__VF	VGF
.	RD__PUNC	BLK
ಈ	DM__DMD	NP
ಯೋಜನೆಗಳ	N__NN	NP
ನಂತರ	N__NST	NP
ವಿದ್ಯುಚ್ಛಕ್ತಿ	N__NN	NP
ಕಾಯಿದೆ	N__NN	NP
2003	QT__QTC	NP
ಮತ್ತು	CC__CCD	CCP
ದರ	JJ	NP
ಪಟ್ಟಿ	N__NN	NP
ನೀತಿ	N__NN	NP
2006ರ	N__NN	NP
ಪ್ರಕಾರ	RP__RPD	NP
ವಿದ್ಯುತ್	JJ	NP
ಖರೀದಿ	N__NN	NP
ಮತ್ತು	CC__CCD	CCP
ಮಾರಾಟಕ್ಕೆ	N__NNV	NP
ಆಗಿ	RP__RPD	NP
ಸಂಪರ್ಕಿಸಬಹುದು	V__VM__VF	VGF
.	RD__PUNC	BLK
ವಾಣಿಜ್ಯ	JJ	NP
ವಿದ್ಯುತ್	JJ	NP
ಸ್ಥಾವರಗಳನ್ನು	N__NN	NP
ಸ್ಥಾಪಿಸುವವರಿಗೆ	V__VM__VNG	VGNN
ತಮಿಳುನಾಡು	N__NNP	NP
ವಿದ್ಯುತ್	N__NNP	NP
ಮಂಡಳಿಯು	N__NNP	NP
ರಾಜ್ಯದ	N__NN	NP
ಒಳಗಿನ	N__NST	NP
ವಿದ್ಯುತ್	N__NN	NP
ವಿತರಣಾ	JJ	NP
ವ್ಯವಸ್ಥೆಯನ್ನು	N__NN	NP
ಸ್ಥಾಪಿಸುತ್ತದೆ	V__VM__VF	VGF
.	RD__PUNC	BLK
ರಾಜ್ಯಗಳ	N__NN	NP
ಹೊರಗೆ	N__NST	NP
ವಿದ್ಯುತ್	JJ	NP
ಪ್ರಸರಣಕ್ಕೆ	N__NN	NP
ಆಗಿ	RP__RPD	NP
ವಿದ್ಯುತ್	N__NNP	NP
ಮೂಲ	N__NNP	NP
ಸೌಕರ್ಯ	N__NNP	NP
ನಿಗಮವು	N__NNP	NP
ಸೆಂಟ್ರಲ್	N__NNP	NP
ಪವರ್	N__NNP	NP
ಗ್ರಿಡ್	N__NNP	NP
ಬೆನಿಫಿಶಿಯರಿ	N__NNP	NP
ಆಫ್	N__NNP	NP
ಇಂಡಿಯಾ	N__NNP	NP
ಲಿಮಿಟೆಡನ್ನು	N__NNP	NP
ಸ್ಥಾಪಿಸಿದೆ	V__VM__VF	VGF
.	RD__PUNC	BLK
ತಮಿಳುನಾಡು	N__NNP	NP
ವಿದ್ಯುತ್	N__NNP	NP
ಮಂಡಳಿಯ	N__NNP	NP
ಸಲಹಾ	JJ	NP
ಸೇವೆಗಳು	N__NN	NP
.	RD__PUNC	BLK
ಭಾರತೀಯ	N__NNP	NP
ನ್ಯೂಟ್ರಿನೊ	N__NNP	NP
ಖಗೋಳಶಾಸ್ತ್ರ	N__NNP	NP
ಸಂಶೋಧನಾ	N__NNP	NP
ಸಂಸ್ಥೆ	N__NNP	NP
.	RD__PUNC	BLK
ಭಾರತೀಯ	N__NNP	NP
ನ್ಯೂಟ್ರಿನೊ	N__NNP	NP
ಖಗೋಳಶಾಸ್ತ್ರ	N__NNP	NP
ಸಂಶೋಧನಾ	N__NNP	NP
ಸಂಸ್ಥೆಯನ್ನು	N__NNP	NP
,	RD__PUNC	NP
ಥೇಣಿ	N__NNP	NP
ಜಿಲ್ಲೆಯ	N__NN	NP
,	RD__PUNC	NP
ಬೋಡಿಯ	N__NNP	NP
ಪಶ್ಚಿಮ	N__NST	NP
ತಪ್ಪಲಿನ	N__NN	NP
ಪೊಟ್ಟಿಪುರಂ	N__NNP	NP
ಗ್ರಾಮದಲ್ಲಿ	N__NN	NP
ಸುಮಾರು	N__NN	NP
ರೂ.	N__NN	NP
900	QT__QTC	NP
ಕೋಟಿ	QT__QTC	NP
ವೆಚ್ಚದಲ್ಲಿ	N__NN	NP
ಸ್ಥಾಪಿಸಲು	V__VM__VINF	VGINF
ಯೋಜಿಸಲು	V__VM__VINF	VGINF
ಆಗಿ	V__VAUX	VGINF
ಇದ್ದು	V__VAUX	VGINF
ಇದು	PR__PRP	NP
ಪ್ರತಿಷ್ಠಿತ	JJ	NP
ವೈಜ್ಞಾನಿಕ	JJ	NP
ಸಂಶೋಧನಾ	JJ	NP
ಯೋಜನೆ	N__NN	NP
ಆಗಿದೆ	V__VM__VF	VGF
.	RD__PUNC	BLK
ತಮಿಳುನಾಡಿನಲ್ಲಿ	N__NNP	NP
ಉತ್ತಮ	JJ	NP
ಗುಣಮಟ್ಟದ	N__NN	NP
ಬೆಟ್ಟಗಳು	N__NN	NP
ಇರುವ	V__VM__VNG	VGNN
ಕಾರಣ	N__NN	NP
,	RD__PUNC	NP
ಈ	DM__DMD	NP
ಯೋಜನೆಯನ್ನು	N__NN	NP
ಆಯೋಜಿಸಲು	V__VM__VINF	VGINF
ತಮಿಳುನಾಡು	N__NNP	NP
ಆಯ್ಕೆ	N__NNV	NP
ಆಗಿದೆ	V__VM__VF	VGF
.	RD__PUNC	BLK
ಕೇಂದ್ರ	JJ	NP
ಸರ್ಕಾರದ	N__NN	NP
ಪರಮಾಣು	JJ	NP
ಶಕ್ತಿ	N__NN	NP
ಇಲಾಖೆ	N__NN	NP
ಮತ್ತು	CC__CCD	CCP
ವೈಜ್ಞಾನಿಕ	JJ	NP
ತಂತ್ರಜ್ಞಾನ	N__NN	NP
ವಲಯದಿಂದ	N__NN	NP
ಧನ	N__NN	NP
ಸಹಾಯ	N__NN	NP
ಪಡೆದು	V__VM__VNG	VGNN
ಇರುವ	V__VAUX	VGNN
ಈ	DM__DMD	NP
ಯೋಜನೆಗೆ	N__NN	NP
ಭಾರತದ	N__NNP	NP
25	QT__QTC	NP
ಪ್ರಮುಖ	JJ	NP
ವೈಜ್ಞಾನಿಕ	JJ	NP
ಸಂಶೋಧನಾ	JJ	NP
ಸಂಸ್ಥೆಗಳು	N__NN	NP
ತಮ್ಮ	PR__PRF	NP
ಸಹಕಾರವನ್ನು	N__NN	NP
ನೀಡುತ್ತಿವೆ	V__VM__VF	VGF
.	RD__PUNC	BLK
ನ್ಯೂಟ್ರಿನೋಸ್	N__NN	NP
ಎಂಬ	CC__CCS	CCP
ತೂಕ	N__NN	NP
ಇಲ್ಲದ	RP__NEG	NEGP
ಕಣಗಳನ್ನು	N__NN	NP
ಅನ್ವೇಷಣೆ	N__NNV	NP
ಮಾಡುವುದು	V__VM__VNG	VGNN
ಇದರ	DM__DMD	NP
ಉದ್ದೇಶ	N__NN	NP
ಆಗಿದೆ	V__VM__VF	VGF
.	RD__PUNC	BLK
ಇದು	DM__DMD	NP
ಸಂಪೂರ್ಣವಾಗಿ	RB	RBP
ಕಣ	JJ	NP
ಭೌತಶಾಸ್ತ್ರದ	N__NN	NP
ಸಂಶೋಧನೆ	N__NN	NP
ಆಗಿದೆ	V__VM__VF	VGF
.	RD__PUNC	BLK
ಬೈಕರದಲ್ಲಿ	N__NNP	NP
ಇರುವ	V__VM__VNG	VGNN
ತಮಿಳುನಾಡು	N__NNP	NP
ವಿದ್ಯುತ್	N__NNP	NP
ಮಂಡಳಿಯ	N__NNP	NP
ಭೂಗತ	JJ	NP
ವಿದ್ಯುತ್	JJ	NP
ಸ್ಥಾವರದಂತೆಯೇ	N__NN	NP
ಭೂಗತ	JJ	NP
ಸುರಂಗದಲ್ಲಿ	N__NN	NP
ಅತೀ	RP__INTF	JJP
ದೊಡ್ಡ	JJ	JJP
ಸಂಪೂರ್ಣವಾಗಿ	RB	RBP
ಶೀತಲೀಕರಣಗೊಳಿಸಿದ	V__VM__VNG	VGNN
ಪ್ರಯೋಗಾಲಯವನ್ನು	N__NN	NP
ಸ್ಥಾಪಿಸಲು	V__VM__VF	VGF
ಆಗುವುದು	V__VAUX	VGF
.	RD__PUNC	BLK
ಭಾರತೀಯ	N__NNP	NP
ನ್ಯೂಟ್ರಿನೊ	N__NNP	NP
ಖಗೋಳಶಾಸ್ತ್ರ	N__NNP	NP
ಸಂಶೋಧನಾ	N__NNP	NP
ಸಂಸ್ಥೆ	N__NNP	NP
,	RD__PUNC	NP
ತಮಿಳುನಾಡು	N__NNP	NP
ವಿದ್ಯುತ್	N__NNP	NP
ಮಂಡಳಿಯ	N__NNP	NP
ಭೂಗತ	JJ	NP
ಜಲ	JJ	NP
ವಿದ್ಯುತ್	JJ	NP
ಸ್ಥಾವರಗಳಂತೆಯೇ	N__NN	NP
2	QT__QTC	NP
ಕಿ.ಮೀ.	RP__CL	NP
ಉದ್ದದ	N__NN	NP
ಪ್ರವೇಶ	N__NN	NP
ಸುರಂಗಗಳ	N__NN	NP
ಮೂಲಕ	RP__RPD	NP
,	RD__PUNC	NP
ಪ್ರವೇಶಿಸಬಹುದಾದ	V__VM__VNG	VGNN
ಭೂಗತ	JJ	NP
ಸ್ಥಳದಲ್ಲಿ	N__NN	NP
ಇದನ್ನು	DM__DMD	NP
ಸ್ಥಾಪಿಸಬೇಕಾಗಿ	V__VM__VNF	VGNF
ಇರುವುದರಿಂದ	V__VAUX	VGNF
,	RD__PUNC	VGNF
ತಮಿಳುನಾಡು	N__NNP	NP
ವಿದ್ಯುತ್	N__NNP	NP
ಮಂಡಳಿಯು	N__NNP	NP
ಇಲ್ಲಿಯವರೆಗೆ	N__NST	NP
ಸುಮಾರು	N__NN	NP
105	QT__QTC	NP
ಕಿ.ಮೀ	RP__CL	NP
ಉದ್ದದ	N__NN	NP
36	QT__QTC	NP
ಸುರಂಗಗಳನ್ನು	N__NN	NP
ಸ್ಥಾಪಿಸಿ	V__VM__VNF	VGNF
ಇರುವುದರಿಂದ	V__VAUX	VGNF
,	RD__PUNC	VGNF
ಈ	DM__DMD	NP
ವೆಚ್ಚದ	N__NN	NP
ಆಧಾರದ	N__NN	NP
ಮೇಲೆ	RP__RPD	NP
ಭಾರತೀಯ	N__NNP	NP
ಖಗೋಳಶಾಸ್ತ್ರ	N__NNP	NP
ಸಂಶೋಧನಾ	N__NNP	NP
ಸಂಸ್ಥೆಯನ್ನು	N__NNP	NP
ಸ್ಥಾಪಿಸಲು	V__VM__VINF	VGINF
ವಿವರವಾದ	JJ	NP
ಯೋಜನಾ	JJ	NP
ವರದಿಯನ್ನು	N__NN	NP
ತಯಾರಿಸಿ	V__VM__VNF	VGNF
ತಮಿಳುನಾಡು	N__NNP	NP
ವಿದ್ಯುತ್	N__NNP	NP
ಮಂಡಳಿಗೆ	N__NNP	NP
ನೀಡಲು	V__VM__VF	VGF
ಆಗಿದೆ	V__VAUX	VGF
.	RD__PUNC	BLK
ಭೂಗತ	JJ	NP
ಪ್ರಯೋಗಾಲಯಗಳು	N__NN	NP
,	RD__PUNC	NP
ಕಟ್ಟಡಗಳನ್ನು	N__NN	NP
ನಿರ್ಮಿಸಲು	V__VM__VINF	VGINF
,	RD__PUNC	VGINF
ಕಛೇರಿಗಳು	N__NN	NP
,	RD__PUNC	NP
ಈ	DM__DMD	NP
ಯೋಜನೆಗೆ	N__NN	NP
ಅತಿಥಿ	JJ	NP
ಗೃಹ	N__NN	NP
ಸೇರಿದಂತೆ	V__VM__VNF	VGNF
ಎಲ್ಲಾ	JJ	NP
ಮೂಲ	JJ	NP
ಸೌಕರ್ಯಗಳನ್ನು	N__NN	NP
ಒದಗಿಸಲು	V__VM__VINF	VGINF
ಸಲಹೆಗಾರ	N__NN	NP
ಮತ್ತು	CC__CCD	CCP
ಸಂಯೋಜಕರು	N__NN	NP
ಆಗಿ	RP__RPD	NP
ತಮಿಳುನಾಡು	N__NNP	NP
ವಿದ್ಯುಚ್ಛಕ್ತಿ	N__NNP	NP
ಮಂಡಳಿ	N__NNP	NP
ಇದೆ	V__VM__VF	VGF
.	RD__PUNC	BLK
ಯಾವುದೇ	PR__PRI	NP
ಸಮಯದಲ್ಲಿ	N__NN	NP
ಸುಮಾರು	N__NN	NP
100	QT__QTC	NP
ವಿಜ್ಞಾನಿಗಳು	N__NN	NP
ಭೂಗತ	JJ	NP
ಪ್ರಯೋಗಾಲಯಗಳಲ್ಲಿ	N__NN	NP
ಕೆಲಸ	N__NN	NP
ಮಾಡುತ್ತಾರೆ	V__VM__VF	VGF
.	RD__PUNC	BLK
ವಿಶ್ವ	JJ	NP
ದರ್ಜೆಯ	N__NN	NP
,	RD__PUNC	NP
ಅತೀ	RP__INTF	NP
ಆಧುನಿಕ	JJ	NP
ಯೋಜನೆಯು	N__NN	NP
ಥೇಣಿಯಲ್ಲಿ	N__NNP	NP
ಸ್ಥಾಪನೆ	N__NN	NP
ಆದ	V__VM__VNG	VGNN
ನಂತರ	N__NST	NP
,	RD__PUNC	NP
ಮಧುರೈ	N__NNP	NP
,	RD__PUNC	NP
ಥೇಣಿ	N__NNP	NP
ಜಿಲ್ಲಾ	JJ	NP
ಕಾಲೇಜುಗಳ	N__NN	NP
ವೈಜ್ಞಾನಿಕ	JJ	NP
ಸಂಶೋಧನಾ	JJ	NP
ಸಾಮರ್ಥ್ಯವನ್ನು	N__NN	NP
ಹೆಚ್ಚಿಸುತ್ತದೆ	V__VM__VF	VGF
.	RD__PUNC	BLK
ಸ್ವ	JJ	NP
-	RD__SYM	NP
ಬಳಕೆಯ	N__NN	NP
ಕಲ್ಲಿದ್ದಲು	JJ	NP
ಭೂಮಿ	N__NN	NP
ಹಂಚಿಕೆ	N__NNV	NP
:	RD__PUNC	NP
ತಮಿಳುನಾಡಿನಲ್ಲಿ	N__NNP	NP
2970	QT__QTC	NP
ಮೆಗಾವ್ಯಾಟ್	RP__CL	NP
ಸಾಮರ್ಥ್ಯದ	N__NN	NP
ನಾಲ್ಕು	QT__QTC	NP
ಉಷ್ಣ	JJ	NP
ವಿದ್ಯುತ್	JJ	NP
ಸ್ಥಾವರಗಳನ್ನು	N__NN	NP
ನಿರ್ವಹಿಸಲು	V__VM__VINF	VGINF
ತಮಿಳುನಾಡು	N__NNP	NP
ವಿದ್ಯುತ್	N__NNP	NP
ಮಂಡಳಿಗೆ	N__NNP	NP
ವಾರ್ಷಿಕವಾಗಿ	RB	RBP
15	QT__QTC	NP
ದಶಲಕ್ಷ	QT__QTC	NP
ಟನ್	RP__CL	NP
ಕಲ್ಲಿದ್ದಲು	N__NN	NP
ಬೇಕಾಗುತ್ತದೆ	V__VM__VF	VGF
.	RD__PUNC	BLK
ಇದರಲ್ಲಿ	DM__DMD	NP
ಕೇವಲ	JJ	NP
13	QT__QTC	NP
ದಶಲಕ್ಷ	QT__QTC	NP
ಟನ್	RP__CL	NP
ಕಲ್ಲಿದ್ದಲು	N__NN	NP
ಮಾತ್ರ	RP__RPD	NP
ಭಾರತ	N__NNP	NP
ಸರ್ಕಾರದಿಂದ	N__NN	NP
ಪೂರೈಕೆ	N__NNV	NP
ಆಗುತ್ತದೆ	V__VM__VF	VGF
.	RD__PUNC	BLK
ವರ್ಷಕ್ಕೆ	N__NN	NP
2	QT__QTC	NP
ದಶಲಕ್ಷ	QT__QTC	NP
ಟನ್	RP__CL	NP
ಕಲ್ಲಿದ್ದಲಿನ	N__NN	NP
ಕೊರತೆಯನ್ನು	N__NN	NP
ನೀಗಿಸಲು	V__VM__VINF	VGINF
,	RD__PUNC	VGINF
ಭಾರತ	N__NNP	NP
ಸರ್ಕಾರವು	N__NN	NP
ಕಲ್ಲಿದ್ದಲನ್ನು	N__NN	NP
ಆಮದು	N__NN	NP
ಮಾಡಿ	V__VM__VNF	VGNF
ಕೊಳ್ಳಲು	V__VAUX	VGNF
ಶಿಫಾರಸು	N__NN	NP
ಮಾಡಿ	V__VM__VNF	VGNF
ಇರುವುದರಿಂದ	V__VAUX	VGNF
ವಿದ್ಯುತ್	JJ	NP
ಮಂಡಳಿಯು	N__NN	NP
ಆಮದು	N__NN	NP
ಮಾಡಿ	V__VM__VF	VGF
ಕೊಳ್ಳುತ್ತಿದೆ	V__VAUX	VGF
.	RD__PUNC	BLK
ಇದು	DM__DMD	NP
ಅಲ್ಲದೆ	CC__CCS	CCP
ಹೆಚ್ಚುತ್ತ	V__VM__VNF	VGNF
ಇರುವ	V__VAUX	VGNF
ದೇಶೀಯ	JJ	NP
ಕಲ್ಲಿದ್ದಲಿನ	N__NN	NP
ಕೊರತೆಗೆ	N__NN	NP
ಶಾಶ್ವತ	JJ	NP
ಪರಿಹಾರವನ್ನು	N__NN	NP
ಒದಗಿಸಲು	V__VM__VINF	VGINF
ಸ್ವಯಂ	JJ	NP
-	RD__SYM	NP
ಬಳಕೆಯ	N__NN	NP
ಕಲ್ಲಿದ್ದಲು	JJ	NP
ಗಣಿಗಳನ್ನು	N__NN	NP
ಸ್ವಾಧೀನಪಡಿಸಿ	V__VM__VNF	VGNF
ಕೊಳ್ಳುವ	V__VAUX	VGNF
ಅವಶ್ಯಕತೆ	N__NN	NP
ಇದೆ	V__VM__VF	VGF
.	RD__PUNC	BLK
ಮೇಲಿನ	N__NST	NP
ಪರಿಸ್ಥಿತಿಯನ್ನು	N__NN	NP
ನಿಭಾಯಿಸಲು	V__VM__VINF	VGINF
ಭಾರತ	N__NNP	NP
ಸರ್ಕಾರದ	N__NN	NP
ಕೋರಿಕೆಯ	N__NNV	NP
ಮೇರೆಗೆ	RP__RPD	NP
ತಮಿಳುನಾಡು	N__NNP	NP
ವಿದ್ಯುತ್	N__NNP	NP
ಮಂಡಳಿಗೆ	N__NNP	NP
ಎರಡು	QT__QTC	NP
ಕಲ್ಲಿದ್ದಲು	JJ	NP
ಪ್ರದೇಶಗಳನ್ನು	N__NN	NP
ಮೀಸಲು	N__NN	NP
ಇಡಲು	V__VM__VF	VGF
ಆಗಿದೆ	V__VAUX	VGF
.	RD__PUNC	BLK
ಮೊದಲ	JJ	NP
ಮೀಸಲಾತಿ	JJ	NP
ಪ್ರದೇಶಗಳು	N__NN	NP
ಮಹಾರಾಷ್ಟ್ರ	N__NNP	NP
ರಾಜ್ಯ	N__NNP	NP
ಗಣಿಗಾರಿಕೆ	N__NNP	NP
ನಿಗಮದ	N__NNP	NP
ಗೇರ್	N__NNP	NP
ಪೆಲ್ಮಾ	N__NNP	NP
ಕಲ್ಲಿದ್ದಲು	N__NNP	NP
ವಲಯ	N__NNP	NP
-	RD__SYM	NP
II	N__NNP	NP
(	RD__SYM	NP
Gare	N__NNP	NP
pelma	N__NNP	NP
sector	N__NNP	NP
–	RD__SYM	NP
II	N__NNP	NP
)	RD__SYM	NP
ಛತ್ತೀಸ್‌ಗಢ	N__NNP	NP
ರಾಜ್ಯದಲ್ಲಿ	N__NN	NP
ಇದ್ದು	V__VM__VNG	VGNN
,	RD__PUNC	VGNN
ಇನ್ನೂ	JJ	JJP
ಒಂದು	QT__QTC	JJP
ಒರಿಸ್ಸಾ	N__NNP	NP
,	RD__PUNC	NP
ಅಸ್ಸಾಂ	N__NNP	NP
ಮತ್ತು	CC__CCD	CCP
ಮೇಘಾಲಯದ	N__NNP	NP
ಗಣಿಗಾರಿಕೆ	N__NNP	NP
ನಿಗಮಗಳೊಂದಿಗೆ	N__NNP	NP
ಮಂದಾಕಿನಿ	N__NNP	NP
B	N__NNP	NP
ಕಲ್ಲಿದ್ದಲು	JJ	NP
ವಲಯ	N__NN	NP
ಒರಿಸ್ಸಾ	N__NNP	NP
ರಾಜ್ಯದಲ್ಲಿ	N__NN	NP
ಇದೆ	V__VM__VF	VGF
.	RD__PUNC	BLK
ಗೇರ್	N__NNP	NP
ಪೆಲ್ಮಾ	N__NNP	NP
ವಲಯ	N__NNP	NP
II	N__NNP	NP
ಕಲ್ಲಿದ್ದಲು	JJ	NP
ಪ್ರದೇಶ	N__NN	NP
:	RD__PUNC	NP
ಛತ್ತೀಸ್‌ಗಢ	N__NNP	NP
ರಾಜ್ಯದಲ್ಲಿ	N__NN	NP
ಗೇರ್	N__NNP	NP
ಪೆಲ್ಮಾ	N__NNP	NP
ವಲಯ	N__NNP	NP
II	N__NNP	NP
(	RD__SYM	NP
Gare	N__NNP	NP
pelma	N__NNP	NP
sector	N__NNP	NP
–	RD__SYM	NP
II	N__NNP	NP
)	RD__SYM	NP
-	RD__SYM	NP
ಕಲ್ಲಿದ್ದಲು	JJ	NP
ಕ್ಷೇತ್ರಗಳನ್ನು	N__NN	NP
ಅಭಿವೃದ್ಧಿಪಡಿಸಲು	V__VM__VINF	VGINF
ಮತ್ತು	CC__CCD	CCP
2000	QT__QTC	NP
ಮೆಗಾವ್ಯಾಟ್	RP__CL	NP
ಸಾಮರ್ಥ್ಯದ	N__NN	NP
"	RD__PUNC	NP
ಪಿಟ್	N__NNP	NP
ಹೆಡ್	N__NNP	NP
"	RD__PUNC	NP
(	RD__SYM	NP
PitHead	N__NNP	NP
)	RD__SYM	NP
ವಿದ್ಯುತ್	N__NNP	NP
ಕೇಂದ್ರವನ್ನು	N__NNP	NP
ಸ್ಥಾಪಿಸಲು	V__VM__VINF	VGINF
ಮಹಾರಾಷ್ಟ್ರ	N__NNP	NP
ರಾಜ್ಯ	N__NNP	NP
ಗಣಿಗಾರಿಕೆ	N__NNP	NP
ನಿಗಮ	N__NNP	NP
ಮತ್ತು	CC__CCD	CCP
ತಮಿಳುನಾಡು	N__NNP	NP
ವಿದ್ಯುತ್	N__NNP	NP
ಮಂಡಳಿಯ	N__NNP	NP
ಜಂಟಿ	JJ	NP
ಉದ್ಯಮದಲ್ಲಿ	N__NN	NP
"	RD__PUNC	NP
ಮಹಾ	N__NNP	NP
ತಮಿಳು	N__NNP	NP
ಕಾಲೀಯರೀಸ್	N__NNP	NP
ಲಿಮಿಟೆಡ್	N__NNP	NP
"	RD__PUNC	NP
ಎಂಬ	CC__CCS__UT	CCP
ಕಂಪನಿಯನ್ನು	N__NN	NP
ರಚಿಸಲು	V__VM__VF	VGF
ಆಗಿದೆ	V__VAUX	VGF
.	RD__PUNC	BLK
ಈ	DM__DMD	NP
ಪ್ರದೇಶದಲ್ಲಿ	N__NN	NP
ಒಟ್ಟು	JJ	NP
ಮೀಸಲು	N__NN	NP
ಸುಮಾರು	N__NN	NP
768	QT__QTC	NP
ದಶಲಕ್ಷ	QT__QTC	NP
ಟನ್‌ಗಳು	RP__CL	NP
ಆಗಿದೆ	V__VM__VF	VGF
.	RD__PUNC	BLK
ಇದರಲ್ಲಿ	DM__DMD	NP
ತಮಿಳುನಾಡು	N__NNP	NP
ವಿದ್ಯುತ್	N__NNP	NP
ಮಂಡಳಿಯ	N__NNP	NP
ಪಾಲು	N__NN	NP
593	QT__QTC	NP
ದಶಲಕ್ಷ	QT__QTC	NP
ಟನ್	RP__CL	NP
.	RD__PUNC	BLK
ಮಹಾರಾಷ್ಟ್ರ	N__NNP	NP
ರಾಜ್ಯ	N__NNP	NP
ಗಣಿಗಾರಿಕೆ	N__NNP	NP
ನಿಗಮದ	N__NNP	NP
ಪಾಲು	N__NN	NP
175	QT__QTC	NP
ದಶಲಕ್ಷ	QT__QTC	NP
ಟನ್	RP__CL	NP
.	RD__PUNC	BLK
ಈ	DM__DMD	NP
ಜಂಟಿ	JJ	NP
ಸಹಭಾಗಿತ್ವದ	N__NN	NP
ಕಂಪನಿಯು	N__NN	NP
ಅಗತ್ಯ	JJ	NP
ಪರವಾನಗಿಯನ್ನು	N__NN	NP
ಪಡೆಯಲು	V__VM__VINF	VGINF
ಅರ್ಜಿ	N__NN	NP
ಸಲ್ಲಿಸಿ	V__VM__VF	VGF
ಇದ್ದಾರೆ	V__VAUX	VGF
.	RD__PUNC	BLK
ನಿಯೋಜಿಸಲು	V__VM__VINF	VGINF
ಆದ	V__VAUX	VGINF
ಪ್ರದೇಶವನ್ನು	N__NN	NP
ಪರೀಕ್ಷಿಸಲು	V__VM__VINF	VGINF
ಈ	DM__DMD	NP
ಪರವಾನಗಿ	N__NN	NP
